//以下全部出自网络和大佬资源，如有冒犯请联系删除。[所有内容仅供学习使用，请勿用于违法用途]
//
永久免费💝公告,#genre#
7 DJ舞曲,https://vd2.bdstatic.com/mda-nch73gktvfmgdrbd/sc/cae_h264_delogo/1647644537085447432/mda-nch73gktvfmgdrbd.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1648813542-0-0-4a2d27d50015d19f3ed5cf5fbc261f79&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=ced9e69a4f6154e91be590c1d5a488ab&logid=0942439256&vid=4192073541598205553&pt=0&appver=7.2.1.10&model=T7-5G10&osver=9&cr=2&abtest=peav_g52&sle=1&sl=1420&split=1235330&dt=1&nt=0&pe=0&prerender=0&kpdl=1&h265_m=-1&klogid=c770aa16cadb579d&kapid=1&psp=1&psk=1028&pif=0_0_0_0&qtfc=65535&qtut=0&stg=none
DJ  无情书,https://vd3.bdstatic.com/mda-kkikg9rzshuhcxwy/v1-cae/sc/mda-kkikg9rzshuhcxwy.mp4
2021热门伤感DJ,https://vdse.bdstatic.com//06b4e9b185b843e694e4d20e9b0a0aac.mp4
几首比较火的DJ情歌,https://vdse.bdstatic.com//4d7e8fe409b2ba9e08b179de8e146fa3.mp4
《爱难求情难断…》,https://vdse.bdstatic.com//0c8ed110c5522e9bd31752ecb999b1ab.mp4
花都开了你来不来DJ,https://vd3.bdstatic.com/mda-mdee523swbezmsin/480p/h264/1618480997/mda-mdee523swbezmsin.mp4
5首劲爆dj,https://vd2.bdstatic.com/mda-mm69dxgtcqg28j9j/sc/cae_h264/1638860024910192032/mda-mm69dxgtcqg28j9j.mp4
动感超人dj,https://vd3.bdstatic.com/mda-mm49pxqfvevcqbx4/sc/cae_h264/1638687905397245214/mda-mm49pxqfvevcqbx4.mp4
野花香dj,https://vd3.bdstatic.com/mda-mm68k5z0h1qjm8n0/sc/cae_h264/1638980550463660240/mda-mm68k5z0h1qjm8n0.mp4
精选dj,https://vd3.bdstatic.com/mda-mm68drt808w1nins/720p/h264/1638861890075163680/mda-mm68drt808w1nins.mp4
伤感情歌DJ,https://vd3.bdstatic.com/mda-mkv7idcnxrgc3cnd/sc/cae_h264/1638257251905732477/mda-mkv7idcnxrgc3cnd.mp4
DJ情歌,https://vd2.bdstatic.com/mda-mm67ychk60q5n0d1/sc/cae_h264/1638893384360470440/mda-mm67ychk60q5n0d1.mp4
爱情情歌dj网,https://vd2.bdstatic.com/mda-mkq4iax6ed1yimay/sc/cae_h264/1637837116068761026/mda-mkq4iax6ed1yimay.mp4
绝美情歌dj,https://vd2.bdstatic.com/mda-mkp952u577gbq8uc/sc/cae_h264/1637737197319948432/mda-mkp952u577gbq8uc.mp4
慢摇dj舞曲,https://vd2.bdstatic.com/mda-mkpi5r0xe92ja446/sc/cae_h264/1637775035132431598/mda-mkpi5r0xe92ja446.mp4
男神dj舞曲,https://vd4.bdstatic.com/mda-mkpbcp1thzqg8vju/sc/cae_h264/1637772142027994508/mda-mkpbcp1thzqg8vju.mp4
韩国女团dj,https://vd3.bdstatic.com/mda-mknba5i60je0d2dn/sc/cae_h264/1637654844357830568/mda-mknba5i60je0d2dn.mp4
dj舞曲女人版,https://vd3.bdstatic.com/mda-mkp88kxv6r8y73k9/sc/cae_h264/1637733263867775329/mda-mkp88kxv6r8y73k9.mp4
情歌DJ合集,https://vd4.bdstatic.com/mda-mkp3tpu9ghk2ufev/sc/cae_h264/1637733480141753790/mda-mkp3tpu9ghk2ufev.mp4
新世纪舞曲,https://vd4.bdstatic.com/mda-mkq704rtr59i9jtj/sc/cae_h264/1637823373696903055/mda-mkq704rtr59i9jtj.mp4
日韩舞曲DJ,https://vd4.bdstatic.com/mda-mknatf58h2evy18i/sc/cae_h264/1637653930525484478/mda-mknatf58h2evy18i.mp4
国际舞曲,https://vd4.bdstatic.com/mda-mkpde77et4yvqx7e/sc/cae_h264/1637766610977026004/mda-mkpde77et4yvqx7e.mp4
六首伤感DJ舞曲《为爱受尽相思罪》《爱过了头心伤透》,https://vdse.bdstatic.com//f27d59d8b75915e122f53c173e27a32e.mp4
车载DJ舞曲《大风吹》《浪子闲话》《玛尼情歌》《沙漠骆驼》,https://vdse.bdstatic.com//7002925e04c4c451cfa8aafc9b4190c7.mp4
七首DJ情歌《拈花一笑》《对面的小姐姐》《想你了小哥哥》等,https://vdse.bdstatic.com//ed10354ac1acc37c9922074fd88d3697.mp4
《拈花一笑》《对面的小姐姐》《想你了小哥哥》《一朵情花开》,https://vdse.bdstatic.com//7cfaf27a4db89583e069a40fbc2ed84b.mp4
网络金曲《拈花一笑》《陪你千山万水》《对面小姐姐》,https://vdse.bdstatic.com//c2deba4d320384736569e542ac531aff.mp4
dj舞曲英雄泪,https://vd3.bdstatic.com/mda-mkt45tnypacz3smk/sc/cae_h264/1638069225501294830/mda-mkt45tnypacz3smk.mp4
爱江山更爱美人金典,https://vd4.bdstatic.com/mda-mm2a18n5jdh6d8bs/sc/cae_h264/1638516147610932793/mda-mm2a18n5jdh6d8bs.mp4
今夜回望dj,https://vd2.bdstatic.com/mda-mkv7cbzq5xdtf9ms/sc/cae_h264/1638478442002383579/mda-mkv7cbzq5xdtf9ms.mp4
车震视频1,https://vd2.bdstatic.com/mda-mki7h67gag5wcev9/720p/h264/1637299107495714243/mda-mki7h67gag5wcev9.mp4
车震视频2,https://vd4.bdstatic.com/mda-mkp41tr6gmkgjjxm/sc/cae_h264/1637725035882295978/mda-mkp41tr6gmkgjjxm.mp4
车震视频5,https://vd4.bdstatic.com/mda-mkj6mgsuic4gdknp/sc/cae_h264/1637383677947993989/mda-mkj6mgsuic4gdknp.mp4
舞曲视频1,https://vd4.bdstatic.com/mda-mkf4g5p5hpevqbx6/sc/cae_h264/1637033781127837401/mda-mkf4g5p5hpevqbx6.mp4
舞曲视频3,https://vd3.bdstatic.com/mda-mkmee6e6z4rq6zy7/sc/cae_h264/1637580756649466839/mda-mkmee6e6z4rq6zy7.mp4
舞曲视频4,https://vd2.bdstatic.com/mda-mkn56h2g8ux3dtxq/sc/cae_h264/1637642599802363137/mda-mkn56h2g8ux3dtxq.mp4
车震一小时,http://gcw.bdcdn.shoujiduoduo.com/201805/0748-641.mp4
车载DJ视频6,https://vdse.bdstatic.com//7e9d2da860d4ac39c0ea86502360d6fe.mp4
好歌分享《精选6首伤感DJ舞曲》HD,https://vdse.bdstatic.com//0c87c8977d0a33498fe7362d3c60c22c.mp4
2021爆红《6首女生版伤感DJ》HD,https://vdse.bdstatic.com//2e77709380ad7e6163e80c4d5c179689.mp4
美人热舞洗脑DJ舞曲HD,https://vdse.bdstatic.com//3700f6b78ceaf0f4a5313f4d68c95b72.mp4
新中国,https://vd4.bdstatic.com/mda-mhg67kdwtpf3cmh2/sc/cae_h264/1629175568665923880/mda-mhg67kdwtpf3cmh2.mp4
东方红,https://vd2.bdstatic.com/mda-kh8w62s1t0bm4r4v/v1-cae/sc/mda-kh8w62s1t0bm4r4v.mp4
社会主义好,https://vd4.bdstatic.com/mda-mbif119nsfbzfd9b/v2-hknm/sc/mda-mbif119nsfbzfd9b.mp4
中国人民解放军军歌,https://vd3.bdstatic.com/mda-mfs4xh85jg1hbrtu/sc/cae_h264/1624765782220430033/mda-mfs4xh85jg1hbrtu.mp4#https://vd4.bdstatic.com/mda-mfj4a2ihswqd9gcp/sc/cae_h264_delogo/1642481986194660170/mda-mfj4a2ihswqd9gcp.mp4
唱支山歌给党听,https://vd4.bdstatic.com/mda-md2dw3g1iw0x5rkw/720p/h264_cae/1621166557293046027/mda-md2dw3g1iw0x5rkw.mp4
人说山西好风光,https://vd3.bdstatic.com/mda-mc3n63tfyp4fpj3i/v2-hknm/sc/mda-mc3n63tfyp4fpj3i.mp4
人说山西好风光,https://vd3.bdstatic.com/mda-mc3n63tfyp4fpj3i/v2-hknm/sc/mda-mc3n63tfyp4fpj3i.mp4
小鸟小鸟,https://vd2.bdstatic.com/mda-nf0g4wpn1h6d6gzc/sc/cae_h264/1654097751881430749/mda-nf0g4wpn1h6d6gzc.mp4
让我们荡起双桨,https://vd2.bdstatic.com/mda-kg1gexwxqwfj1ggj/v1-cae/sc/mda-kg1gexwxqwfj1ggj.mp4
让我们荡起双桨,https://vd2.bdstatic.com/mda-kf2maiw5viky6fvx/v1-cae/sc/mda-kf2maiw5viky6fvx.mp4
泉水叮咚响,https://vd4.bdstatic.com/mda-nhp5i19mfnfgcszt/sc/cae_h264/1661317041237423922/mda-nhp5i19mfnfgcszt.mp4
学习雷锋好榜样,https://vd2.bdstatic.com/mda-mgw17rf13eg3c42a/sc/cae_h264/1627694245970038550/mda-mgw17rf13eg3c42a.mp4
学习雷锋好榜样,https://vd4.bdstatic.com/mda-kkjs55rjapdq2mpg/v1-cae/sc/mda-kkjs55rjapdq2mpg.mp4
我们的生活充满阳光,https://vd4.bdstatic.com/mda-mantbc3hcfwa47wb/v1-cae/sc/mda-mantbc3hcfwa47wb.mp4
金梭和银梭,https://vd3.bdstatic.com/mda-nhc8akg6b7iekrjg/sc/cae_h264/1660372513167581351/mda-nhc8akg6b7iekrjg.mp4
年轻的朋友来相会,https://vd3.bdstatic.com/mda-mg7ez868p9n3i2ck/sc/cae_h264/1625741125840222642/mda-mg7ez868p9n3i2ck.mp4#https://vd3.bdstatic.com/mda-jk6u0s2f81jmkk26/sc/mda-jk6u0s2f81jmkk26.mp4
珊瑚颂,https://vd2.bdstatic.com/mda-nhj3zr4muyqtq2b4/sc/cae_h264/1660975076761325859/mda-nhj3zr4muyqtq2b4.mp4
边疆的泉水清又纯,https://vd2.bdstatic.com/mda-mmbesjsvurqym92e/sc/cae_h264_delogo/1642484372769778974/mda-mmbesjsvurqym92e.mp4
好大一棵树,https://vd4.bdstatic.com/mda-mi9h2rqyrf17jv3a/sc/cae_h264/1631276071798216929/mda-mi9h2rqyrf17jv3a.mp4
好大一棵树,https://vd2.bdstatic.com/mda-khnv020keaw8mzzr/v1-cae/sc/mda-khnv020keaw8mzzr.mp4
工农齐武装,https://vd3.bdstatic.com/mda-mh02va3743q055ea/sc/cae_h264/1627783707904573933/mda-mh02va3743q055ea.mp4
送别,https://vd4.bdstatic.com/mda-kkpng5smwvp3cucb/v2-hknm/sc/mda-kkpng5smwvp3cucb.mp4
十送红军,https://vd3.bdstatic.com/mda-mb5h3hw9trune66u/v1-cae/sc/mda-mb5h3hw9trune66u.mp4
归心似箭,https://vd2.bdstatic.com/mda-madsxchwatcbey51/v1-cae/sc/mda-madsxchwatcbey51.mp4
地道战,https://vd4.bdstatic.com/mda-mhj4gdgmg0se8cu5/sc/cae_h264/1629430759183704924/mda-mhj4gdgmg0se8cu5.mp4
主席的话儿记心上,https://vd4.bdstatic.com/mda-ndc67jecf3hrkv88/sc/cae_h264_delogo/1649829462288374554/mda-ndc67jecf3hrkv88.mp4
主席的话儿记心上,https://vd2.bdstatic.com/mda-mbfp33q9269yhd3h/v1-cae/sc/mda-mbfp33q9269yhd3h.mp4
歌唱大别山,https://vd4.bdstatic.com/mda-mem38kggyuwfn5iq/sc/cae_h264/1621651438111375917/mda-mem38kggyuwfn5iq.mp4
拥军秧歌,https://vd4.bdstatic.com/mda-nifdqsrn4r0w5qte/sc/cae_h264/1663339717929113782/mda-nifdqsrn4r0w5qte.mp4
英雄赞歌,https://vd3.bdstatic.com/mda-nin6t17p7dt7u499/sc/cae_h264/1664117214428826970/mda-nin6t17p7dt7u499.mp4
蒙山巍巍碧水长,https://vd4.bdstatic.com/mda-mkc6mfj4mvzaq7vf/sc/cae_h264_delogo/1643221180678628350/mda-mkc6mfj4mvzaq7vf.mp4
梦驼铃,https://vd4.bdstatic.com/mda-ne0ngf5wrh7xepup/sc/cae_h264_delogo/1651420721641862470/mda-ne0ngf5wrh7xepup.mp4
梦驼铃,https://vd4.bdstatic.com/mda-km1irzp1nd4m6bwd/v1-cae/sc/mda-km1irzp1nd4m6bwd.mp4
绒花,https://vd3.bdstatic.com/mda-nejfar2cv6abkknu/sc/cae_h264/1653045247793474175/mda-nejfar2cv6abkknu.mp4
怀念战友,https://vd4.bdstatic.com/mda-ndke5u2ygfnadshu/sc/cae_h264_delogo/1650548928284163626/mda-ndke5u2ygfnadshu.mp4
花儿为什么这样红,https://vd4.bdstatic.com/mda-kebk0sgcynynd2mp/v1-cae/sc/mda-kebk0sgcynynd2mp.mp4
热血颂,https://vd2.bdstatic.com/mda-nhm1iukvqj73jrk9/sc/cae_h264/1661134887035608960/mda-nhm1iukvqj73jrk9.mp4
望星空,https://vd2.bdstatic.com/mda-ng4fy538tkhfaurj/sc/cae_h264/1657082985795825784/mda-ng4fy538tkhfaurj.mp4
望星空,https://vd4.bdstatic.com/mda-nchgx50sjh86dxst/sc/cae_h264_delogo/1647605291757722048/mda-nchgx50sjh86dxst.mp4
军中绿花,https://vd4.bdstatic.com/mda-mm2i12yuzh2nt7um/sc/cae_h264_delogo/1642489258635777773/mda-mm2i12yuzh2nt7um.mp4
少年壮志不言愁,https://vd2.bdstatic.com/mda-mmt4gmqeznpd0uu9/sc/cae_h264_delogo/1643235838750590202/mda-mmt4gmqeznpd0uu9.mp4
十五的月亮,https://vd4.bdstatic.com/mda-mipa0k9x8fczuqsi/sc/cae_h264/1632467395111368550/mda-mipa0k9x8fczuqsi.mp4
高山下的花环,https://vd2.bdstatic.com/mda-ngq0sksae82vsz1s/sc/cae_h264/1658728345217881856/mda-ngq0sksae82vsz1s.mp4
血染的风采,https://vd4.bdstatic.com/mda-nic7biexcec8run3/sc/cae_h264/1663067132889621847/mda-nic7biexcec8run3.mp4
驼铃,https://vd3.bdstatic.com/mda-mchq89ac3391xayj/720p/h264_cae/1620925227029359387/mda-mchq89ac3391xayj.mp4
相逢是首歌,https://vd3.bdstatic.com/mda-maapy96tkswujh1e/v1-cae/sc/mda-maapy96tkswujh1e.mp4
为了谁,https://vd2.bdstatic.com/mda-mi3ea8etqe1y8tpv/sc/cae_h264/1630750989946581520/mda-mi3ea8etqe1y8tpv.mp4
为了谁,https://vd3.bdstatic.com/mda-ma1jz4cuh8fn7fy9/v1-cae/sc/mda-ma1jz4cuh8fn7fy9.mp4
英雄泪,https://vd3.bdstatic.com/mda-mben1iextqu3in9c/v1-cae/sc/mda-mben1iextqu3in9c.mp4
当兵的人,https://vd2.bdstatic.com/mda-kjbb0xzvqi8ew4u7/sc/mda-kjbb0xzvqi8ew4u7.mp4

💝收音广播👉全网,#genre#
500首华语经典,http://ls.qingting.fm/live/3412131.m3u8?bitrate=64
楚天音乐广播 FM105.8 (Opt-1)[0*0],http://ls.qingting.fm/live/1289.m3u8
楚天交通广播 FM92.7[0*0],http://ls.qingting.fm/live/1291.m3u8
荆门交通音乐频率 FM99.3 (Opt-2)[0*0],http://ls.qingting.fm/live/60808.m3u8
襄阳交通广播 FM89.0 (Opt-1)[0*0],http://ls.qingting.fm/live/1307.m3u8
襄阳交通广播 FM89.0 (Opt-2)[0*0],http://ls.qingting.fm/live/1308.m3u8
襄阳音乐广播[0*0],http://ls.qingting.fm/live/5057.m3u8
北京房山经典音乐 FM96.90*0][0*0],http://live.xmcdn.com/live/963/64.m3u8
北京房山经典音乐 FM96.90*0][0*0],http://ls.qingting.fm/live/68746.m3u8
北京房山经典音乐 FM96.90*0][0*0],http://ls.qingting.fm/live/68746.m3u8
重庆新闻广播 FM96.80*0][0*0],http://live.xmcdn.com/live/128/64.m3u8
重庆新闻广播 FM96.80*0][0*0],http://ls.qingting.fm/live/1498.m3u8
重庆经济广播 FM101.50*0][0*0],http://ls.qingting.fm/live/1499.m3u8
重庆经济广播 FM101.50*0][0*0],http://ls.qingting.fm/live/1499.m3u8
重庆交通广播 FM95.50*0][0*0],http://live.xmcdn.com/live/130/64.m3u8
重庆交通广播 FM95.50*0][0*0],http://ls.qingting.fm/live/1500.m3u8
重庆交通广播 FM95.50*0][0*0],http://ls.qingting.fm/live/1500.m3u8
重庆音乐广播 FM88.10*0][0*0],http://live.xmcdn.com/live/131/64.m3u8
重庆音乐广播 FM88.10*0][0*0],http://ls.qingting.fm/live/647.m3u8
重庆音乐广播 FM88.10*0][0*0],http://ls.qingting.fm/live/647.m3u8
重庆都市广播 FM93.80*0][0*0],http://live.xmcdn.com/live/132/64.m3u8
重庆都市广播 FM93.80*0][0*0],http://ls.qingting.fm/live/1502.m3u8
重庆都市广播 FM93.80*0][0*0],http://ls.qingting.fm/live/1502.m3u8
巴渝之声 FM104.50*0][0*0],http://ls.qingting.fm/live/3545693.m3u8
万州交通广播0*0][0*0],http://live.xmcdn.com/live/1679/64.m3u8
厦门音乐广播0*0][0*0],http://ls.qingting.fm/live/1739.m3u8
厦门音乐广播0*0][0*0],http://ls.qingting.fm/live/1739.m3u8
厦门新闻广播0*0][0*0],http://ls.qingting.fm/live/1737.m3u8
厦门新闻广播0*0][0*0],http://ls.qingting.fm/live/1737.m3u8
广州新闻电台 FM96.20*0][0*0],http://live.xmcdn.com/live/256/64.m3u8
广州新闻电台 FM96.20*0][0*0],http://ls.qingting.fm/live/4848.m3u8
广州新闻电台 FM96.20*0][0*0],http://ls.qingting.fm/live/4848.m3u8
广州汽车音乐电台 FM102.70*0][0*0],http://live.xmcdn.com/live/257/64.m3u8
广州汽车音乐电台 FM102.70*0][0*0],http://ls.qingting.fm/live/52710.m3u8
广州汽车音乐电台 FM102.70*0][0*0],http://ls.qingting.fm/live/52710.m3u8
广州交通电台 FM106.10*0][0*0],http://ls.qingting.fm/live/4955.m3u8
广州 MYFM 88.0 (都市生活)0*0][0*0],http://ls.qingting.fm/live/52712.m3u8
东广新闻台 FM90.9[0*0],http://ls.qingting.fm/live/275.m3u8
东莞FM104音乐广播[0*0],http://ls.qingting.fm/live/93619.m3u8
东莞畅享1075交通广播[0*0],http://ls.qingting.fm/live/1288.m3u8
九江交通广播 FM88.4 FM88.9[0*0],http://ls.qingting.fm/live/2785094.m3u8
云南交通广播 FM91.8[0*0],http://ls.qingting.fm/live/1928.m3u8
云南教育广播 FM100[0*0],http://ls.qingting.fm/live/1930.m3u8
云南新闻广播 FM105.8[0*0],http://ls.qingting.fm/live/1926.m3u8
云南民族广播 SW7210[0*0],http://ls.qingting.fm/live/1933.m3u8
云南经济广播 私家车 FM88.7[0*0],http://ls.qingting.fm/live/1927.m3u8
云南音乐广播 FM97[0*0],http://ls.qingting.fm/live/1929.m3u8
保定交通广播 FM104.8[0*0],http://ls.qingting.fm/live/28140.m3u8
保定城市服务广播 乐动1016[0*0],http://ls.qingting.fm/live/62628.m3u8
保定新闻广播 FM93.7[0*0],http://ls.qingting.fm/live/3701149.m3u8
保定经典964汽车音乐广播[0*0],http://ls.qingting.fm/live/2227017.m3u8
南宁交通音乐广播 FM107.4[0*0],http://ls.qingting.fm/live/80793.m3u8?aac
南通交通广播 FM92.9[0*0],http://ls.qingting.fm/live/2216385.m3u8
呼和浩特城市生活广播 FM90.1[0*0],http://ls.qingting.fm/live/2218717.m3u8
呼和浩特文艺广播 FM99.8[0*0],http://ls.qingting.fm/live/3099076.m3u8
呼和浩特新闻综合广播 FM92.9[0*0],http://ls.qingting.fm/live/2218711.m3u8
咸阳城市之声 FM100.7[0*0],http://ls.qingting.fm/live/3559664.m3u8
四川文艺广播 快乐900 FM90.0[0*0],http://ls.qingting.fm/live/4887.m3u8
四川新闻综合广播 FM98.1[0*0],http://ls.qingting.fm/live/4906.m3u8
四川民族广播 AM954[0*0],http://ls.qingting.fm/live/1115.m3u8
四川私家车广播 FM92.5[0*0],http://ls.qingting.fm/live/4939.m3u8
四川财富广播 FM94.0[0*0],http://ls.qingting.fm/live/4927.m3u8
太原交通广播 FM107[0*0],http://ls.qingting.fm/live/4900.m3u8
太原新闻广播 FM91.2[0*0],http://ls.qingting.fm/live/23873.m3u8
太原私家车Radio FM104.4[0*0],http://ls.qingting.fm/live/4018.m3u8
太原音乐广播 FM102.6[0*0],http://ls.qingting.fm/live/1185.m3u8
宁夏交通广播 FM98.4[0*0],http://ls.qingting.fm/live/1840.m3u8
宁夏都市广播 FM103.7[0*0],http://ls.qingting.fm/live/1842.m3u8
山东体育广播 FM102.1[0*0],http://ls.qingting.fm/live/60266.m3u8
山东女主播电台 FM97.5[0*0],http://ls.qingting.fm/live/60258.m3u8
山东新闻广播 FM95[0*0],http://ls.qingting.fm/live/60180.m3u8
山东生活广播 MyFM FM105[0*0],http://ls.qingting.fm/live/60260.m3u8
山东音乐广播 FM99.1[0*0],http://ls.qingting.fm/live/1665.m3u8
岳阳交通广播 FM106.1[0*0],http://ls.qingting.fm/live/88931.m3u8
岳阳新闻综合广播[0*0],http://ls.qingting.fm/live/88933.m3u8
常州交通广播 FM90[0*0],http://ls.qingting.fm/live/2796.m3u8
广西女主播电台 FM97.0[0*0],http://ls.qingting.fm/live/1754.m3u8
广西新闻910 FM91.0[0*0],http://ls.qingting.fm/live/1753.m3u8
广西私家车930 FM93.0[0*0],http://ls.qingting.fm/live/1756.m3u8
广西音乐台 FM95.0[0*0],http://ls.qingting.fm/live/4875.m3u8
新疆交通广播 FM94.9 (Opt-2)[0*0],http://ls.qingting.fm/live/1910.m3u8
新疆新闻广播 FM96.1 (Opt-1)[0*0],http://ls.qingting.fm/live/1902.m3u8
新疆民生广播 FM92.4 (Opt-2)[0*0],http://ls.qingting.fm/live/76186.m3u8
新疆维吾尔语交通文艺广播 (Opt-2)[0*0],http://ls.qingting.fm/live/78923.m3u8
新疆蒙古语广播 (Opt-1)[0*0],http://ls.qingting.fm/live/1903.m3u8
无锡新闻广播 FM93.7[0*0],http://ls.qingting.fm/live/2777.m3u8
昆明汽车广播 FM95.4[0*0],http://ls.qingting.fm/live/1936.m3u8
昆明都市调频 FM102.8[0*0],http://ls.qingting.fm/live/1935.m3u8
昆明阳光广播[0*0],http://ls.qingting.fm/live/1934.m3u8
梅州交通广播 FM105.8[0*0],http://ls.qingting.fm/live/24195.m3u8
梅州新闻广播 FM94.8[0*0],http://ls.qingting.fm/live/24173.m3u8
江苏新闻广播 FM93.7[0*0],http://ls.qingting.fm/live/4944.m3u8
沈阳新闻广播 FM104.5[0*0],http://ls.qingting.fm/live/23891.m3u8
河北 My FM 102.9[0*0],http://ls.qingting.fm/live/2508757.m3u8
河北交通广播 FM99.2[0*0],http://ls.qingting.fm/live/1646.m3u8
河北农民广播 AM558[0*0],http://ls.qingting.fm/live/1650.m3u8
河北故事广播 FM107.9[0*0],http://ls.qingting.fm/live/1645.m3u8
河北新闻广播 FM104.3[0*0],http://ls.qingting.fm/live/1644.m3u8
河北旅游广播 AM603[0*0],http://ls.qingting.fm/live/1651.m3u8
河北生活广播 FM88.8[0*0],http://ls.qingting.fm/live/4867.m3u8
河北私家车广播 FM90.7[0*0],http://ls.qingting.fm/live/4868.m3u8
河北音乐广播 FM102.4[0*0],http://ls.qingting.fm/live/1649.m3u8
河南乐龄(信息广播) FM105.6[0*0],http://ls.qingting.fm/live/59896.m3u8
河南交通广播 FM104.1[0*0],http://ls.qingting.fm/live/1209.m3u8
河南娱乐广播 FM97.6[0*0],http://ls.qingting.fm/live/1719795.m3u8
河南影院广播 MyRadio FM90.0[0*0],http://ls.qingting.fm/live/1206.m3u8
河南音乐广播 魅力881 FM88.1[0*0],http://ls.qingting.fm/live/1208.m3u8
河南驾车1066 FM106.6[0*0],http://ls.qingting.fm/live/1207.m3u8
济南故事广播 FM104.3[0*0],http://ls.qingting.fm/live/1672.m3u8
济南私家车广播 FM93.6[0*0],http://ls.qingting.fm/live/1670.m3u8
济南经济广播 FM90.9[0*0],http://ls.qingting.fm/live/1668.m3u8
济南音乐广播(MUSIC887)[0*0],http://ls.qingting.fm/live/1671.m3u8
浙江之声 FM88 (Opt-1)[0*0],http://ls.qingting.fm/live/4518.m3u8
浙江交通之声 FM93 (Opt-1)[0*0],http://ls.qingting.fm/live/4522.m3u8
浙江动听(音乐调频) FM96.8 (Opt-2)[0*0],http://ls.qingting.fm/live/4866.m3u8
浙江女主播电台 FM104.5 (Opt-2)[0*0],http://ls.qingting.fm/live/4524.m3u8
浙江财富广播 FM95 (Opt-1)[0*0],http://ls.qingting.fm/live/4519.m3u8
海南交通广播 FM100[0*0],http://ls.qingting.fm/live/4911.m3u8
海南国际旅游之声 FM103.8[0*0],http://ls.qingting.fm/live/1862.m3u8
海南新闻广播 FM88.6[0*0],http://ls.qingting.fm/live/1861.m3u8
海南民生广播 FM101[0*0],http://ls.qingting.fm/live/1511803.m3u8
深圳快乐1062(交通广播)[0*0],http://ls.qingting.fm/live/1272.m3u8
深圳私家车广播 FM94.2[0*0],http://ls.qingting.fm/live/1273.m3u8
深圳飞扬音乐971[0*0],http://ls.qingting.fm/live/1271.m3u8
温州交通广播 FM103.9[0*0],http://ls.qingting.fm/live/23863.m3u8
温州新闻广播 FM94.9[0*0],http://ls.qingting.fm/live/23861.m3u8
温州私家车音乐广播 FM100.3[0*0],http://ls.qingting.fm/live/23865.m3u8
温州经济生活广播 FM88.8[0*0],http://ls.qingting.fm/live/23867.m3u8
温州绿色之声 FM93.8[0*0],http://ls.qingting.fm/live/1158.m3u8
珠海电台交通音乐875[0*0],http://ls.qingting.fm/live/1275.m3u8
西宁交通频率[0*0],http://ls.qingting.fm/live/3400408.m3u8
西宁新闻频率[0*0],http://ls.qingting.fm/live/3400403.m3u8
西安交通广播 FM104.3 (Opt-1)[0*0],http://ls.qingting.fm/live/1611.m3u8
西安新闻广播 FM95.0 (Opt-1)[0*0],http://ls.qingting.fm/live/1610.m3u8
西安音乐广播 FM93.1 (Opt-1)[0*0],http://ls.qingting.fm/live/1612.m3u8
贵州新闻综合广播 FM94.6[0*0],http://ls.qingting.fm/live/23933.m3u8
贵州电台交通广播 FM95.2[0*0],http://ls.qingting.fm/live/23927.m3u8
贵州电台旅游广播 FM97.2[0*0],http://ls.qingting.fm/live/23929.m3u8
贵州电台经济广播 FM98.9[0*0],http://ls.qingting.fm/live/23935.m3u8
贵州电台音乐广播 FM91.6[0*0],http://ls.qingting.fm/live/23937.m3u8
辽宁交通广播 FM97.5[0*0],http://ls.qingting.fm/live/23801.m3u8
郑州新闻广播 FM98.6[0*0],http://ls.qingting.fm/live/1220.m3u8
郑州汽车广播 FM91.2[0*0],http://ls.qingting.fm/live/1211.m3u8
郑州活力944[0*0],http://ls.qingting.fm/live/4921.m3u8
郑州车道931[0*0],http://ls.qingting.fm/live/1221.m3u8
郴州综合广播 FM99.2[0*0],http://ls.qingting.fm/live/76765.m3u8
郴州音乐交通广播 FM102.8[0*0],http://ls.qingting.fm/live/86747.m3u8
金鹰955电台[0*0],http://ls.qingting.fm/live/4937.m3u8
长春生活故事广播 FM90.0[0*0],http://ls.qingting.fm/live/5014.m3u8
长沙城市之声 FM101.7[0*0],http://ls.qingting.fm/live/4237.m3u8
长治交通文艺广播 FM94.9[0*0],http://ls.qingting.fm/live/2669405.m3u8
长治新闻综合广播(幸福广播) FM94.3[0*0],http://ls.qingting.fm/live/2702863.m3u8
阳信人民广播电台 FM103.4[0*0],http://ls.qingting.fm/live/2915753.m3u8
阳泉交通广播[0*0],http://ls.qingting.fm/live/4592896.m3u8?aac
阳泉新闻综合广播[0*0],http://ls.qingting.fm/live/5876899.m3u8?aac
陕西交通广播 FM91.6[0*0],http://ls.qingting.fm/live/1601.m3u8
陕西故事广播 AM603[0*0],http://ls.qingting.fm/live/1608.m3u8
陕西秦腔广播 FM101.1[0*0],http://ls.qingting.fm/live/1604.m3u8
陕西都市广播-陕广新闻 FM101.8[0*0],http://ls.qingting.fm/live/1609.m3u8
陕西音乐广播 FM98.8[0*0],http://ls.qingting.fm/live/4873.m3u8
青岛交通广播 FM89.7[0*0],http://ls.qingting.fm/live/1676.m3u8
青岛故事广播 FM95.2[0*0],http://ls.qingting.fm/live/4956.m3u8
