
欧歌分享,#genre#
群星-洋葱,http://em.21dtv.com/songs/60157695.mkv
群星-来吧+感觉自己是巨星+最炫民族风+维多利亚的秘密+刚好遇见你+等爱的玫瑰+路灯下的小姑娘,http://em.21dtv.com/songs/60157694.mkv
黄洋-妈妈的眼睛,http://em.21dtv.com/songs/60157693.mkv
群星-旧梦+精舞门+又见炊烟+放一颗心+Dreams+你是我心爱的姑娘+小幸运,http://em.21dtv.com/songs/60157692.mkv
黄秋莲-客家人,http://em.21dtv.com/songs/60157691.mkv
群星-我管你,http://em.21dtv.com/songs/60157690.mkv
群星-感到幸福你就拍拍手,http://em.21dtv.com/songs/60157689.mkv
群星-喜欢你,http://em.21dtv.com/songs/60157688.mkv
群星-你把我灌醉+Lullaby+三年二班+天堂+时间煮雨+听妈妈的话+爱你,http://em.21dtv.com/songs/60157687.mkv
黄绮珊-冬城,http://em.21dtv.com/songs/60157686.mkv
群星-伤心的人别听慢歌+Quizas Quizas Quizas+轰炸+悟空+To Be Free+致青春+向天再借五百年,http://em.21dtv.com/songs/60157685.mkv
群星-从此以后,http://em.21dtv.com/songs/60157684.mkv
群星-人间精品起来嗨,http://em.21dtv.com/songs/60157683.mkv
黄绮珊+萧敬腾-当我们在同一个世界,http://em.21dtv.com/songs/60157682.mkv
群星-To Hebe,http://em.21dtv.com/songs/60157681.mkv
罗艺恒-Love Like This,http://em.21dtv.com/songs/60157680.mkv
罗艺恒+张馨月+王天琦-吻别,http://em.21dtv.com/songs/60157679.mkv
罗永甄-幸福保康,http://em.21dtv.com/songs/60157678.mkv
罗成萍-往昔如风,http://em.21dtv.com/songs/60157677.mkv
罗成萍-一个姑娘在歌唱,http://em.21dtv.com/songs/60157676.mkv
罗布桑珠-岭格萨尔艺人之乡,http://em.21dtv.com/songs/60157675.mkv
罗奕佳+马兴钰+王雅凛+芮萌+高秋梓-少女圣斗士,http://em.21dtv.com/songs/60157674.mkv
缘之雪-明天,http://em.21dtv.com/songs/60157673.mkv
纳豆nado-第二杯半价,http://em.21dtv.com/songs/60157672.mkv
纳木错牧人组合-吉祥锅庄,http://em.21dtv.com/songs/60157671.mkv
纳兰-江南梦,http://em.21dtv.com/songs/60157670.mkv
红朵+张跃-靠边站,http://em.21dtv.com/songs/60157669.mkv
红朵-走遍天涯唱情歌,http://em.21dtv.com/songs/60157668.mkv
红朵-我的前半生,http://em.21dtv.com/songs/60157667.mkv
結城アイラ-どんな星空よりも、どんな思い出よりも,http://em.21dtv.com/songs/60157666.mkv
紫洛蓝-红艳艳的木棉花,http://em.21dtv.com/songs/60157665.mkv
紫洛蓝-相信自己,http://em.21dtv.com/songs/60157664.mkv
紫洛蓝-生活,http://em.21dtv.com/songs/60157663.mkv
紫洛蓝-爱过,http://em.21dtv.com/songs/60157662.mkv
紫洛蓝-爱心,http://em.21dtv.com/songs/60157661.mkv
紫洛蓝-清明祭,http://em.21dtv.com/songs/60157660.mkv
紫洛蓝-怀念青春,http://em.21dtv.com/songs/60157659.mkv
紫洛蓝-心念,http://em.21dtv.com/songs/60157658.mkv
紫洛蓝-幸福在前方,http://em.21dtv.com/songs/60157657.mkv
紫洛蓝-向高考进军,http://em.21dtv.com/songs/60157656.mkv
紫洛蓝-只有奋斗,http://em.21dtv.com/songs/60157655.mkv
黄美乔-Hey! Listen!,http://em.21dtv.com/songs/60157654.mkv
紫洛蓝-人生,http://em.21dtv.com/songs/60157653.mkv
紫洛蓝-井底之蛙,http://em.21dtv.com/songs/60157652.mkv
黄颖-每天进步一点点,http://em.21dtv.com/songs/60157651.mkv
黄迎迎-打开梦,http://em.21dtv.com/songs/60157650.mkv
紫帆+永军-为什么,http://em.21dtv.com/songs/60157649.mkv
米津玄師+菅田将暉-灰色と青,http://em.21dtv.com/songs/60157648.mkv
箱子君-她不懂,http://em.21dtv.com/songs/60157647.mkv
简廷芮-都是我的,http://em.21dtv.com/songs/60157646.mkv
简廷芮-奇怪女孩,http://em.21dtv.com/songs/60157645.mkv
符龙飞+周峻纬-备选,http://em.21dtv.com/songs/60157644.mkv
黎嘉浩-再慢一点,http://em.21dtv.com/songs/60157643.mkv
程林杰-魅力店子,http://em.21dtv.com/songs/60157642.mkv
程小小-没有在一起,http://em.21dtv.com/songs/60157641.mkv
程响-我且干杯,http://em.21dtv.com/songs/60157640.mkv
秦奋-我的高原我的家,http://em.21dtv.com/songs/60157639.mkv
秦嘉营+李沛凝-军娃的歌声,http://em.21dtv.com/songs/60157638.mkv
秦博-行星,http://em.21dtv.com/songs/60157637.mkv
黎嘉浩-四分八秒,http://em.21dtv.com/songs/60157636.mkv
秋裤大叔-我的老家在农村,http://em.21dtv.com/songs/60157635.mkv
秋裤大叔-天山神路,http://em.21dtv.com/songs/60157634.mkv
秋裤大叔-别再问静静是谁,http://em.21dtv.com/songs/60157633.mkv
福原綾香+高橋花林+村中知-さよならアンドロメダ,http://em.21dtv.com/songs/60157632.mkv
神谷浩史-優しい風,http://em.21dtv.com/songs/60157631.mkv
祁隆+梅朵-永远的等你,http://em.21dtv.com/songs/60157630.mkv
石绘琳-四叶草的秘密,http://em.21dtv.com/songs/60157629.mkv
黎嘉浩-幸福在一起,http://em.21dtv.com/songs/60157628.mkv
石头-生日快乐,http://em.21dtv.com/songs/60157627.mkv
石头-唱给她听,http://em.21dtv.com/songs/60157626.mkv
盖鸣晖+吴美英-桂枝告状,http://em.21dtv.com/songs/60157625.mkv
白小白-我们后会无期,http://em.21dtv.com/songs/60157624.mkv
白宇+朱一龙-时间飞行,http://em.21dtv.com/songs/60157623.mkv
疯格+银河对岸-多想做你的爱人,http://em.21dtv.com/songs/60157622.mkv
画地为牢-来生我在奈何桥等你,http://em.21dtv.com/songs/60157621.mkv
黑歌-伤了我你却爱上他,http://em.21dtv.com/songs/60157620.mkv
黎嘉浩-过好中国年,http://em.21dtv.com/songs/60157619.mkv
黎嘉浩-罗定,http://em.21dtv.com/songs/60157618.mkv
田馥甄+边瑞哲+王佳妮+翁奕杰-你就不要想起我,http://em.21dtv.com/songs/60157617.mkv
田馥甄+潘杭苇-寂寞寂寞就好,http://em.21dtv.com/songs/60157616.mkv
田馥甄+潘杭苇+邹念慈+陈石悦-花花世界,http://em.21dtv.com/songs/60157615.mkv
瓦蓝-人质,http://em.21dtv.com/songs/60157614.mkv
璟年+星宇-童话故事,http://em.21dtv.com/songs/60157613.mkv
琼达-欢迎您到边坝来,http://em.21dtv.com/songs/60157612.mkv
球球-Listen to my radio,http://em.21dtv.com/songs/60157611.mkv
玺晨-泪往心里流,http://em.21dtv.com/songs/60157610.mkv
王馨-女儿愁,http://em.21dtv.com/songs/60157609.mkv
王飞雪-像孩子一样哭,http://em.21dtv.com/songs/60157608.mkv
王飞-老妈有爱,http://em.21dtv.com/songs/60157607.mkv
王铮亮-热爱整个世界,http://em.21dtv.com/songs/60157606.mkv
王铮亮-以爱之名,http://em.21dtv.com/songs/60157605.mkv
王金香-爹娘在家顶着天,http://em.21dtv.com/songs/60157604.mkv
王金香-爱不停息,http://em.21dtv.com/songs/60157603.mkv
王野-又一次,http://em.21dtv.com/songs/60157602.mkv
刀郎经典歌曲7首《西海情歌》《敖包相会》《情人》冲,https://vdse.bdstatic.com//628ca08719cef5987ea2ae3c6f0d2386.mp4
刀郎经典歌曲精选,https://vdse.bdstatic.com//4fcca19a19aa4974230c5ee70ab5fa55.mp4
刀郎经典老歌《手心里的温柔》《西海情歌》《披着羊皮,https://vdse.bdstatic.com//2f53687e421524efba9ba2b528f7bd12.mp4
刀郎经典老歌合集《披着羊皮的狼》《西海情歌》《冲动,https://vdse.bdstatic.com//bfbb0871ed01eb3328497faae6a8531b.mp4
《来生再去拥抱你》《梨花飞情人泪》《落雨的秋》《梦,https://vdse.bdstatic.com//d5e3237c7ef186217ea1c9b24d58e2ae.mp4
《人间惊鸿客》,https://vd3.bdstatic.com/mda-mh2bbyjcqjxjhzkd/1080p/cae_h264/1627978577559447916/mda-mh2bbyjcqjxjhzkd.mp4
《涛声依旧》《雾里看花》《窗外》《心雨》《听心》《,https://vdse.bdstatic.com//db8ba0fda2aad9cb15aa32887a160f06.mp4
《天路》《驼铃》《鸿雁》《九儿》《绒花》《小芳》,https://vdse.bdstatic.com//e4b7325ebf3010673a51a24f948a8a97.mp4
《驼铃》《卓玛》《天边》《鸿雁》《天路》草原歌曲,https://vdse.bdstatic.com//f8f4740a4ca7ff31c3a2d8386fc14598.mp4
《老歌DJ版】《精选8首》,https://vdse.bdstatic.com//525174705415c8773bd465ce4b88b18d.mp4
印度歌舞4,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgmeCe9wUoiJmTxgc.mp4

DJ音乐,#genre#
热火斯卡拉,https://vd4.bdstatic.com/mda-nk3qfbxhf5dqpywt/sc/cae_h264/1667582665910576925/mda-nk3qfbxhf5dqpywt.mp4
怒击摇,https://vd2.bdstatic.com/mda-mkibx9zvknj8d2fu/sc/cae_h264_nowatermark/1637355659217322910/mda-mkibx9zvknj8d2fu.mp4
新送情郎,https://vd4.bdstatic.com/mda-meq936zru7niwvd2/sc/cae_h264/1621924823247730000/mda-meq936zru7niwvd2.mp4
震撼纯电音Drown,https://vd2.bdstatic.com/mda-mjshcpd847mhnjgj/sc/cae_h264/1635337200637124885/mda-mjshcpd847mhnjgj.mp4
送给未来的你,https://vd2.bdstatic.com/mda-ma0st3ncw6i2yerr/v1-cae/sc/mda-ma0st3ncw6i2yerr.mp4
模特DJ,http://gcw.bdcdn.shoujiduoduo.com/201805/0247-477.mp4
21年DJ爆红网络洗脑神曲,https://vdse.bdstatic.com//bf4bb1d82b2eb17681c49e745dc2da21.mp4
劲爆DJ串烧,https://vdse.bdstatic.com//01b1f78bb5b009d36ce3f5051e7383c1.mp4
今日热歌DJ《如果爱还在》《A8回心转意》《爱到最后就是痛》,https://vd2.bdstatic.com/mda-mhhf5mr00yyhpfjs/1080p/cae_h264/1629284581057661229/mda-mhhf5mr00yyhpfjs.mp4
推荐9首DJ舞曲_首首甜美醉人,https://vd2.bdstatic.com/mda-mhig1c3sw223mx8p/1080p/cae_h264/1629380139191731149/mda-mhig1c3sw223mx8p.mp4
动感DJ《苦了累了听听歌》,https://vd4.bdstatic.com/mda-mhqekuf2r91v08dt/1080p/cae_h264/1629888246186602728/mda-mhqekuf2r91v08dt.mp4
车载必备DJ《殇雪》《潮湿的心》《酒醉的蝴蝶》《多年以后》,https://vd3.bdstatic.com/mda-mhve4gb9hi8cstzk/1080p/cae_h264/1630319514896018158/mda-mhve4gb9hi8cstzk.mp4
DJ《心在跳情在烧》,https://vd4.bdstatic.com/mda-mhwf07t27w3gi1y7/1080p/cae_h264/1630406994590156367/mda-mhwf07t27w3gi1y7.mp4
孙艺琪《寂寞的人别听伤感情歌》,https://vd2.bdstatic.com/mda-mdscsws7443npwa8/1080p/cae_h264/1619516504/mda-mdscsws7443npwa8.mp4
郭镐鸣《野摩托》,https://vd3.bdstatic.com/mda-mekfm7wu6f4rtt99/1080p/cae_h264/1621595318412084671/mda-mekfm7wu6f4rtt99.mp4
叶筱萱《爱到最后是孤独》,https://vd4.bdstatic.com/mda-mh9fjm2j86uyymfa/1080p/cae_h264/1628593607912074882/mda-mh9fjm2j86uyymfa.mp4
海来阿木《浪子心》DJ沈念版,https://vd3.bdstatic.com/mda-mgr9s5pv0jeqbcm8/1080p/cae_h264/1627298307874491239/mda-mgr9s5pv0jeqbcm8.mp4
《人间惊鸿客》,https://vd3.bdstatic.com/mda-mh2bbyjcqjxjhzkd/1080p/cae_h264/1627978577559447916/mda-mh2bbyjcqjxjhzkd.mp4
DJ版《三月里的小雨》,https://vd2.bdstatic.com/mda-mgwegh0bzv4cy6cb/1080p/cae_h264/1627727251470197083/mda-mgwegh0bzv4cy6cb.mp4
DJ版《望爱却步》,https://vd4.bdstatic.com/mda-mh3ei4sg2jypty79/1080p/cae_h264/1628072927342489970/mda-mh3ei4sg2jypty79.mp4
《唱着情歌流着泪》,https://vd3.bdstatic.com/mda-mhwaejanf0ie6b8j/1080p/cae_h264/1630409563129833732/mda-mhwaejanf0ie6b8j.mp4
DJ版《一个人挺好》,https://vd3.bdstatic.com/mda-mh6gqq4b59z26cjx/1080p/cae_h264/1628504623473300938/mda-mh6gqq4b59z26cjx.mp4
《爱你到最后一刻》,https://vd3.bdstatic.com/mda-mhr9c7q9xzgy1812/1080p/cae_h264/1630062648077583523/mda-mhr9c7q9xzgy1812.mp4
伤感DJ《等》,https://vd2.bdstatic.com/mda-mhq92a7nafrh8dma/1080p/cae_h264/1629977686796490849/mda-mhq92a7nafrh8dma.mp4
DJ《我们不再是从前》,https://vd2.bdstatic.com/mda-mhne550wq5m66zvj/1080p/cae_h264/1629803514331462220/mda-mhne550wq5m66zvj.mp4
DJ舞曲《让我做你的眼睛》,https://vd2.bdstatic.com/mda-mhaargrart2qrkdz/1080p/cae_h264/1629630942996744682/mda-mhaargrart2qrkdz.mp4
DJ版《时间会知道你好不好》,https://vd3.bdstatic.com/mda-mhairve7gvye1192/1080p/cae_h264/1629457148988604256/mda-mhairve7gvye1192.mp4
DJ版《爱不得忘不舍》,https://vd3.bdstatic.com/mda-mh8j8egnj8idbvd8/1080p/cae_h264/1629367979662473678/mda-mh8j8egnj8idbvd8.mp4
DJ版《蜜雪冰城》,https://vd3.bdstatic.com/mda-mhbae2pwwxhyxjcz/1080p/cae_h264/1628767594518574030/mda-mhbae2pwwxhyxjcz.mp4
《无味》DJ版,https://vd3.bdstatic.com/mda-mgqiagirsmmpuarm/1080p/cae_h264/1627218846577884242/mda-mgqiagirsmmpuarm.mp4
DJ版《原谅你的谎》,https://vd4.bdstatic.com/mda-mhacxx5vhr2we882/1080p/cae_h264/1628673933350116053/mda-mhacxx5vhr2we882.mp4
DJ《等爱》,https://vd2.bdstatic.com/mda-mfhh1e0hwq212rrt/sc/h264/1623988905898256147/mda-mfhh1e0hwq212rrt.mp4
DJ《醉过多少回》,https://vd4.bdstatic.com/mda-megp46e98a4f2b9g/sc/h264/1621239560364992817/mda-megp46e98a4f2b9g.mp4
DJ情歌《爱情迷了路》,https://vd4.bdstatic.com/mda-mdbrb7fns70avrmt/1080p/cae_h264/1618222287/mda-mdbrb7fns70avrmt.mp4
DJ流浪兄弟,https://vd2.bdstatic.com/mda-mhrdtax1km0idkc5/1080p/cae_h264/1629972852606533219/mda-mhrdtax1km0idkc5.mp4
车载DJ《多年以后》,https://vd3.bdstatic.com/mda-mhqekuegbh6112js/1080p/cae_h264/1629891559415737083/mda-mhqekuegbh6112js.mp4
经典老歌DJ舞曲七首,https://vd2.bdstatic.com/mda-mhwbtsnrmm6v6x5r/sc/cae_h264/1630403250895754314/mda-mhwbtsnrmm6v6x5r.mp4
精选五首DJ男声串烧,https://vd2.bdstatic.com/mda-maqfk730tsig88wr/v2-hknm/1080p/mda-maqfk730tsig88wr.mp4
韩可可《错位时空》DJ版,https://vd3.bdstatic.com/mda-mgciytzb45z6z8yj/1080p/cae_h264/1626183756603775947/mda-mgciytzb45z6z8yj.mp4
车载DJ《今夜为你醉...》,https://vdse.bdstatic.com//b68123a666cce39e7413da912e3675a3.mp4
抖音热歌《大风吹+夜夜夜漫长》,https://vdse.bdstatic.com//13da18e12728e9d7849f6589a3070b4c.mp4
2021年最好听的DJ串烧,https://vdse.bdstatic.com//cd396057d1fbcb12f0600d38a16effbc.mp4
2021年最火伤感音乐,https://vdse.bdstatic.com//6d39df48360bdb12f73800397c4a6c02.mp4
2021年网络火爆伤感情歌6首,https://vdse.bdstatic.com//80e0473f97055cec1c9c76c1c7e5498a.mp4
2021热门伤感DJ,https://vdse.bdstatic.com//06b4e9b185b843e694e4d20e9b0a0aac.mp4
几首比较火的DJ情歌,https://vdse.bdstatic.com//4d7e8fe409b2ba9e08b179de8e146fa3.mp4
《爱难求情难断…》,https://vdse.bdstatic.com//0c8ed110c5522e9bd31752ecb999b1ab.mp4
花都开了你来不来DJ,https://vd3.bdstatic.com/mda-mdee523swbezmsin/480p/h264/1618480997/mda-mdee523swbezmsin.mp4
5首劲爆dj,https://vd2.bdstatic.com/mda-mm69dxgtcqg28j9j/sc/cae_h264/1638860024910192032/mda-mm69dxgtcqg28j9j.mp4
动感超人dj,https://vd3.bdstatic.com/mda-mm49pxqfvevcqbx4/sc/cae_h264/1638687905397245214/mda-mm49pxqfvevcqbx4.mp4
野花香dj,https://vd3.bdstatic.com/mda-mm68k5z0h1qjm8n0/sc/cae_h264/1638980550463660240/mda-mm68k5z0h1qjm8n0.mp4
精选dj,https://vd3.bdstatic.com/mda-mm68drt808w1nins/720p/h264/1638861890075163680/mda-mm68drt808w1nins.mp4
伤感情歌DJ,https://vd3.bdstatic.com/mda-mkv7idcnxrgc3cnd/sc/cae_h264/1638257251905732477/mda-mkv7idcnxrgc3cnd.mp4
DJ情歌,https://vd2.bdstatic.com/mda-mm67ychk60q5n0d1/sc/cae_h264/1638893384360470440/mda-mm67ychk60q5n0d1.mp4
新情歌DJ,https://vd3.bdstatic.com/mda-mkm49f32vcaf16y0/sc/cae_h264/1637551531193286304/mda-mkm49f32vcaf16y0.mp4
爱情情歌dj网,https://vd2.bdstatic.com/mda-mkq4iax6ed1yimay/sc/cae_h264/1637837116068761026/mda-mkq4iax6ed1yimay.mp4
绝美情歌dj,https://vd2.bdstatic.com/mda-mkp952u577gbq8uc/sc/cae_h264/1637737197319948432/mda-mkp952u577gbq8uc.mp4
酒吧舞女,https://vd2.bdstatic.com/mda-mkpe42g9za18xetn/sc/cae_h264/1637798968815645031/mda-mkpe42g9za18xetn.mp4
劲爆舞曲DJ,https://vd2.bdstatic.com/mda-mkjdym3r2h7y5a58/sc/cae_h264/1637440648941328664/mda-mkjdym3r2h7y5a58.mp4
慢摇dj舞曲,https://vd2.bdstatic.com/mda-mkpi5r0xe92ja446/sc/cae_h264/1637775035132431598/mda-mkpi5r0xe92ja446.mp4
男神dj舞曲,https://vd4.bdstatic.com/mda-mkpbcp1thzqg8vju/sc/cae_h264/1637772142027994508/mda-mkpbcp1thzqg8vju.mp4
韩国女团dj,https://vd3.bdstatic.com/mda-mknba5i60je0d2dn/sc/cae_h264/1637654844357830568/mda-mknba5i60je0d2dn.mp4
七星酒吧舞曲,https://vd2.bdstatic.com/mda-mkq4p7459ade8936/sc/cae_h264/1637813773613914093/mda-mkq4p7459ade8936.mp4
dj舞曲女人版,https://vd3.bdstatic.com/mda-mkp88kxv6r8y73k9/sc/cae_h264/1637733263867775329/mda-mkp88kxv6r8y73k9.mp4
眉飞色舞dj舞曲,https://vd2.bdstatic.com/mda-mkqi8zsh8r874xii/sc/cae_h264/1637854401020299343/mda-mkqi8zsh8r874xii.mp4
情歌DJ合集,https://vd4.bdstatic.com/mda-mkp3tpu9ghk2ufev/sc/cae_h264/1637733480141753790/mda-mkp3tpu9ghk2ufev.mp4
四海舞曲dj,https://vd2.bdstatic.com/mda-mkp6w1tjw8mz9kpx/sc/cae_h264/1637731815454834601/mda-mkp6w1tjw8mz9kpx.mp4
新世纪舞曲,https://vd4.bdstatic.com/mda-mkq704rtr59i9jtj/sc/cae_h264/1637823373696903055/mda-mkq704rtr59i9jtj.mp4
dj舞曲交流,https://vd2.bdstatic.com/mda-majhhns1q3ggkdi6/v1-cae/sc/mda-majhhns1q3ggkdi6.mp4
干就完了,https://vd3.bdstatic.com/mda-mkpd6xzxe91etw8c/sc/cae_h264/1637766099902911413/mda-mkpd6xzxe91etw8c.mp4
金典老歌合集dj,https://vd3.bdstatic.com/mda-mkq6zqsvfa164i4i/sc/cae_h264/1637829051855604521/mda-mkq6zqsvfa164i4i.mp4
学生dj舞曲,https://vd2.bdstatic.com/mda-mkncvdu8w51mdbqw/sc/cae_h264/1637659554429325643/mda-mkncvdu8w51mdbqw.mp4
日韩舞曲DJ,https://vd4.bdstatic.com/mda-mknatf58h2evy18i/sc/cae_h264/1637653930525484478/mda-mknatf58h2evy18i.mp4
国际舞曲,https://vd4.bdstatic.com/mda-mkpde77et4yvqx7e/sc/cae_h264/1637766610977026004/mda-mkpde77et4yvqx7e.mp4
dj舞曲合集,https://vd2.bdstatic.com/mda-mkmeak5hsf7hmguz/sc/cae_h264/1637579072201459045/mda-mkmeak5hsf7hmguz.mp4
dj舞曲金典,https://vd2.bdstatic.com/mda-mkk0g8x89nnx62tm/sc/cae_h264/1637456174213928981/mda-mkk0g8x89nnx62tm.mp4
车载DJ舞曲《大风吹》《浪子闲话》《玛尼情歌》《沙漠骆驼》,https://vdse.bdstatic.com//7002925e04c4c451cfa8aafc9b4190c7.mp4
《拈花一笑》《对面的小姐姐》《想你了小哥哥》《一朵情花开》,https://vdse.bdstatic.com//7cfaf27a4db89583e069a40fbc2ed84b.mp4
网络金曲《拈花一笑》《陪你千山万水》《对面小姐姐》,https://vdse.bdstatic.com//c2deba4d320384736569e542ac531aff.mp4
情歌DJ《拈花一笑》《对面的小姐姐》《酒醉的蝴蝶》,https://vdse.bdstatic.com//4eece717c6cc2fb9086a59a13ce30623.mp4
情歌皇后林翠萍《相见不如不见》,https://vdse.bdstatic.com//1f65ad884619a069c68572f1ac9e2b0e.mp4
林翠萍《负心的你》,https://vdse.bdstatic.com//16425f9f93e382e23bcde71f8ed85a4c.mp4
林翠萍经典老歌《相会在梦里》,https://vdse.bdstatic.com//00fb72cd0b27bec6d9c0cd915874b50e.mp4
林翠萍经典情歌《相思豆》,https://vdse.bdstatic.com//986498bb0ccd2114ba1274df22fae332.mp4
精选韩宝仪经典歌曲10首,https://vdse.bdstatic.com//42d5ac65a9070eeab2513bf6bc65ea4d.mp4
龙飘飘《我没醉》,https://vdse.bdstatic.com//3d48e45e47836cd75c202ec957260837.mp4
龙飘飘《往事》,https://vdse.bdstatic.com//a28e362e15fa8c361219944bfb59b596.mp4
美酒加咖啡龙飘飘,https://vdse.bdstatic.com//816c73543ede254586a625cacc67ea0f.mp4
刀郎经典歌曲精选,https://vdse.bdstatic.com//4fcca19a19aa4974230c5ee70ab5fa55.mp4
几首绝美情歌DJ精选,https://vdse.bdstatic.com//c5c64b60c9fdfbdfa3e959bb1d56c4b0.mp4
《天路》《驼铃》《鸿雁》《九儿》《绒花》《小芳》,https://vdse.bdstatic.com//e4b7325ebf3010673a51a24f948a8a97.mp4
《驼铃》《卓玛》《天边》《鸿雁》《天路》草原歌曲,https://vdse.bdstatic.com//f8f4740a4ca7ff31c3a2d8386fc14598.mp4
毛宁《涛声依旧》《晚秋》《心雨》《春风吻上我的脸》《大中国》,https://vdse.bdstatic.com//21736d388636d7648510b2a36fc7cbfd.mp4
山歌《阿里山的姑娘》《康定情歌》《山路十八弯》《敖包相会》,https://vdse.bdstatic.com//ae82f5b93166f47d85ff12124a021323.mp4
《涛声依旧》《雾里看花》《窗外》《心雨》《听心》《晚秋》《母亲》,https://vdse.bdstatic.com//db8ba0fda2aad9cb15aa32887a160f06.mp4
张也《望星空/为了谁/人间第一情/红梅赞/高天上流云》,https://vdse.bdstatic.com//038c6250208e42b9427a885e0370e1a2.mp4
降央卓玛：这几首歌曲太动听,https://vdse.bdstatic.com//0ce1279c88ff9ab48f48d4e86860cd46.mp4
